Date,Persistence Policy,LSTM-raw Policy,Improved LSTM Policy,y_true_h1
2006-07-02 15:55:00,-14.472962315135277,-14.368876153880985,-14.227975773142274,-14.636476938519705
2006-07-02 16:00:00,-14.31420826866856,-14.273372976997155,-14.220679868661753,-14.745399882001388
2006-07-02 16:05:00,-14.454430201434528,-14.320465025251298,-14.221111478509073,-14.794201230384491
2006-07-02 16:10:00,-14.725957814458685,-14.413031175491994,-14.328987887898426,-14.805418675096467
2006-07-02 16:15:00,-15.017957133989672,-14.546269625926112,-14.449056839328764,-14.7553300467326
2006-07-02 16:20:00,-14.498251723632627,-14.353569409675687,-14.254265185932152,-14.841555371710534
2006-07-02 16:25:00,-14.808056373296354,-14.48724716810899,-14.366576558053373,-14.802237247964712
2006-07-02 16:30:00,-14.967746507747645,-14.603597758709268,-14.435183856738336,-14.776078358855132
2006-07-02 16:35:00,-14.747237019717373,-14.518140268718062,-14.371952258120196,-14.85569567743524
2006-07-02 16:40:00,-14.793264101659728,-14.558833557172042,-14.408812797461575,-14.923577725238529
2006-07-02 16:45:00,-14.717424785617476,-14.554597050760332,-14.404565726324524,-15.000451074481278
2006-07-02 16:50:00,-15.015603904775832,-14.688034398209084,-14.533158885010248,-15.04572997986277
2006-07-02 16:55:00,-14.572148440286016,-14.520030484183884,-14.38294034002137,-15.097534788804651
2006-07-02 17:00:00,-14.810791669798771,-14.623001550140431,-14.45793054472244,-14.998501883737864
2006-07-02 17:05:00,-15.22494220321381,-14.80908242748871,-14.644980378210176,-14.832402755541182
2006-07-02 17:10:00,-15.200554885188064,-14.779354262068836,-14.664368278595056,-14.674661233644311
2006-07-02 17:15:00,-15.17866545926297,-14.829242258851082,-14.655155251797568,-14.51625340674842
2006-07-02 17:20:00,-15.287276990151389,-14.873966102796386,-14.750501018950262,-14.234454150571992
2006-07-02 17:25:00,-14.882977872126308,-14.694375165652946,-14.604342176878545,-14.035239710178896
2006-07-02 17:30:00,-14.21659395030353,-14.460552875989086,-14.336773206078089,-13.99812997930341
2006-07-02 17:35:00,-14.228347318395924,-14.4419532876325,-14.29153669088806,-13.989085831389712
2006-07-02 17:40:00,-14.25410511779896,-14.431366358020696,-14.278475579097744,-13.931214750229834
2006-07-02 17:45:00,-14.228219076076606,-14.389334330765308,-14.2702620820841,-13.807533185711092
2006-07-02 17:50:00,-13.596481467547552,-14.153418014014528,-14.053434483839192,-13.747854541202376
2006-07-02 17:55:00,-13.687691403224436,-14.144947140490393,-14.005050798974272,-13.78123339194318
2006-07-02 18:00:00,-13.993935391593912,-14.181354718649098,-14.051932455983303,-13.7428995193253
2006-07-02 18:05:00,-14.174082604370431,-14.179916068789176,-14.070823092045304,-13.707550706401396
2006-07-02 18:10:00,-13.906878544111338,-14.048272437062808,-13.989198993979567,-13.656001659361907
2006-07-02 18:15:00,-13.486129796922883,-13.85151090566647,-13.851873382974697,-13.650432860956096
2006-07-02 18:20:00,-13.238409499312178,-13.691753123102648,-13.69195056567698,-13.697428120372305
2006-07-02 18:25:00,-13.88796447875981,-13.871984751472588,-13.799463665645543,-13.624485574564336
2006-07-02 18:30:00,-13.763932213705528,-13.807435211585716,-13.79555547976654,-13.556814038147142
2006-07-02 18:35:00,-13.961989726827015,-13.864579364630336,-13.888663092244125,-13.453747684837206
2006-07-02 18:40:00,-13.597584139009244,-13.707520496026357,-13.847696502229144,-13.39601638990132
2006-07-02 18:45:00,-13.45271702681497,-13.646424739197816,-13.736576011576304,-13.3635808617349
2006-07-02 18:50:00,-13.520381005217883,-13.665090833743673,-13.718985060812424,-13.36486943541354
2006-07-02 18:55:00,-13.450309355686633,-13.61786765222523,-13.692253992284478,-13.295142892439292
2006-07-02 19:00:00,-13.357902922928726,-13.551014173736428,-13.643395271992413,-13.347746455024463
2006-07-02 19:05:00,-13.343591646717895,-13.51536490490074,-13.613397602541408,-13.318341786347872
2006-07-02 19:10:00,-13.251196409144429,-13.466356275762555,-13.543437801306393,-13.295794569256715
2006-07-02 19:15:00,-13.258103845168572,-13.467690533599246,-13.505297450375505,-13.314976885392952
2006-07-02 19:20:00,-13.528112421993953,-13.555508118798622,-13.600353064290095,-13.26119871740762
2006-07-02 19:25:00,-13.03195014843268,-13.345033274251143,-13.455044968144184,-13.26891606612268
2006-07-02 19:30:00,-13.673524240620864,-13.565084995598538,-13.624867014906911,-13.1953785638378
2006-07-02 19:35:00,-13.167163692477237,-13.353231618392002,-13.49312752976144,-13.156229502554416
2006-07-03 07:00:00,-15.206430094852324,-15.00728561532775,-14.881624927965474,-15.70546848645968
2006-07-03 07:05:00,-15.83103610348347,-15.255609925752232,-15.118458590523716,-15.66305115405734
2006-07-03 07:10:00,-15.328121879760127,-15.07171703120273,-14.948398379097869,-15.677840072197789
2006-07-03 07:15:00,-15.737442106664531,-15.252597676720717,-15.099524165427088,-15.65156184487943
2006-07-03 07:20:00,-16.02787730932346,-15.35818065364793,-15.26939968366039,-15.580903680430604
2006-07-03 07:25:00,-15.838423739923543,-15.319491252616393,-15.191884136837295,-15.525799956352971
2006-07-03 07:30:00,-15.469909663965144,-15.166390275601657,-15.073332507440943,-15.553200564150426
2006-07-03 07:35:00,-15.576532571620618,-15.197953844170526,-15.117732495057048,-15.498333435009972
2006-07-03 07:40:00,-15.416855619878438,-15.09983771557584,-15.077854931936534,-15.505142651178415
2006-07-03 07:45:00,-15.57977251147877,-15.18786375236301,-15.102380047884887,-15.435240989211994
2006-07-03 07:50:00,-15.603928553906105,-15.215543278532149,-15.135328941257546,-15.317329519598031
2006-07-03 07:55:00,-15.507800701630964,-15.19924632785225,-15.11185673933446,-15.210053374014844
2006-07-03 08:00:00,-15.634313542025463,-15.200901451672287,-15.197540540317354,-15.071551900425463
2006-07-03 08:05:00,-15.24732921858889,-15.093593158780918,-15.040510736020083,-14.932869338042527
2006-07-03 08:10:00,-15.457711957629298,-15.131585379521043,-15.09373854649557,-14.75521938135876
2006-07-03 08:15:00,-15.160362886593644,-14.994862299645654,-15.017856859854405,-14.69605353267062
2006-07-03 08:20:00,-14.896458579844342,-14.88980639980722,-14.880649938649906,-14.650605796102289
2006-07-03 08:25:00,-14.864144753234225,-14.86160858502204,-14.821746883197392,-14.596537030327552
2006-07-03 08:30:00,-14.803304469213584,-14.809460794367713,-14.789038393369443,-14.5686407989227
2006-07-03 08:35:00,-14.415234364661366,-14.664817565986905,-14.622929197336548,-14.617749396938295
2006-07-03 08:40:00,-14.391811581518798,-14.608086933712244,-14.573352450274434,-14.653056161067465
2006-07-03 08:45:00,-14.80536744755142,-14.6773135022069,-14.640294893351898,-14.669467708806373
2006-07-03 08:50:00,-14.623771697883145,-14.591359579143704,-14.553463854553335,-14.662316667303475
2006-07-03 08:55:00,-14.539733314963794,-14.517012106349007,-14.504306737868244,-14.676359259087851
2006-07-03 09:00:00,-14.63592696514668,-14.525036097598113,-14.495986123455143,-14.6792358649809
2006-07-03 09:05:00,-14.709884854195847,-14.508149741055664,-14.497771297140536,-14.660392454324688
2006-07-03 09:10:00,-14.603653496128487,-14.461409520805605,-14.429940047150325,-14.643847923116692
2006-07-03 09:15:00,-14.903836387071484,-14.586274060010222,-14.515801562993552,-14.543828511984874
2006-07-03 09:20:00,-14.580864755038965,-14.452390466294334,-14.420211496060665,-14.48307310610885
2006-07-03 09:25:00,-14.623988865670054,-14.46313021125779,-14.409216261368972,-14.468900537438168
2006-07-03 09:30:00,-14.653187063056164,-14.500004214479594,-14.415929649568088,-14.409100473240285
2006-07-03 09:35:00,-14.596824505896375,-14.486370633591008,-14.397394675837832,-14.346848772061437
2006-07-03 09:40:00,-14.504385730691508,-14.425612336770005,-14.38736623092136,-14.30496770995291
2006-07-03 09:45:00,-14.303720093737278,-14.34690919281152,-14.318233056751442,-14.322475850941691
2006-07-03 09:50:00,-14.216332088507228,-14.305521961924503,-14.25870642916301,-14.345458979171678
2006-07-03 09:55:00,-14.53895322237035,-14.413498236562988,-14.343201703864644,-14.280376927219464
2006-07-03 10:00:00,-14.29438737169566,-14.307912484328591,-14.27350985604838,-14.266095601198629
2006-07-03 10:05:00,-14.223314183185485,-14.269809193482327,-14.221230691684362,-14.254962109528874
2006-07-03 10:10:00,-14.253099011126968,-14.24667030113681,-14.23702730970182,-14.245342432288528
2006-07-03 10:15:00,-14.408769460040055,-14.300858867671524,-14.239039860711792,-14.176051048807416
2006-07-03 10:20:00,-14.354230453154848,-14.268251378870325,-14.21644500960607,-14.10473317071412
2006-07-03 10:25:00,-14.148461257570462,-14.174108565056354,-14.150650269566423,-14.041456976453206
2006-07-03 10:30:00,-14.208699357751737,-14.1789369635433,-14.142100184329085,-14.04256611640429
2006-07-03 10:35:00,-14.156513406623672,-14.147159927597098,-14.10982679351456,-14.027301869090202
2006-07-03 10:40:00,-14.195380947684887,-14.161090581991845,-14.097360584545324,-14.02815995937921
2006-07-03 10:45:00,-13.993020927877792,-14.07879272140724,-14.032597649076004,-14.03683395069765
2006-07-03 10:50:00,-13.926323184595072,-14.027587899186535,-14.002952356325324,-14.043819051958687
2006-07-03 10:55:00,-13.768804178733324,-13.95249687534295,-13.92091089584054,-14.075680387860512
2006-07-03 11:00:00,-14.21535431309604,-14.115790283617496,-14.027614712807186,-14.06344139883035
2006-07-03 11:05:00,-14.064927691463543,-14.049471080670475,-13.995493449634886,-14.014748981254096
2006-07-03 11:10:00,-14.200529258143336,-14.087996160389345,-14.03976154677218,-13.95406102112446
2006-07-03 11:15:00,-14.045065107064032,-14.017602054855006,-14.005520847801526,-13.990610284496643
2006-07-03 11:20:00,-13.96823396561799,-13.984571909897706,-13.947553703004193,-13.97849722502982
2006-07-03 11:25:00,-13.959972049597022,-13.970026640600182,-13.927890681871853,-13.954992425778164
2006-07-03 11:30:00,-14.141920205458376,-14.04106184209332,-13.98150381259098,-13.930574116822232
2006-07-03 11:35:00,-13.772773128187122,-13.883806345866514,-13.869726864411671,-13.960342986747424
2006-07-03 11:40:00,-13.836401584093869,-13.901605402648649,-13.86503073759677,-13.972189009626437
2006-07-03 11:45:00,-14.264360918572738,-14.092141255120785,-14.0038903023274,-13.95284196744523
2006-07-03 11:50:00,-13.895555435360338,-13.94725851194837,-13.89886564654929,-13.954823536772423
2006-07-03 11:55:00,-13.818943398634344,-13.896891456673464,-13.879751936467576,-13.9623709268321
2006-07-03 12:00:00,-13.995410178266086,-13.961500954759224,-13.929499507286966,-13.943475652622944
2006-07-03 12:05:00,-13.951386405557177,-13.93139184951932,-13.90298361854042,-13.928138380038655
2006-07-03 12:10:00,-13.907477547911226,-13.911057462899045,-13.875526120167386,-13.988384603775328
2006-07-03 12:15:00,-14.148278607666615,-14.0182142991829,-13.968882161271722,-13.928829951896809
2006-07-03 12:20:00,-13.907445053689647,-13.918096133370565,-13.901883804307408,-13.95154442460979
2006-07-03 12:25:00,-13.864228028086895,-13.887341971577236,-13.88226596787614,-13.986462877009222
2006-07-03 12:30:00,-13.882038301735554,-13.903670953927511,-13.874152173783976,-13.995408732793596
2006-07-03 12:35:00,-13.859362625504206,-13.89445430332685,-13.85587906196998,-14.02303951763037
2006-07-03 12:40:00,-14.268955208335193,-14.051134935144352,-14.00954949714034,-13.975842412435648
2006-07-03 12:45:00,-13.790950580757707,-13.863236809781554,-13.873135866926436,-13.989486111631663
2006-07-03 12:50:00,-14.043731687601388,-13.975264917266411,-13.927417056649338,-13.949442389605274
2006-07-03 12:55:00,-14.073739002668542,-13.986062943680668,-13.974627974633243,-13.920800641308942
2006-07-03 13:00:00,-13.935713436441793,-13.930769833797388,-13.914555641465824,-13.92394818656553
2006-07-03 13:05:00,-14.025147132158695,-13.972547371166174,-13.940987441309217,-13.896252528923402
2006-07-03 13:10:00,-13.98577280844246,-13.944586787326063,-13.954848938727876,-13.901988308311267
2006-07-03 13:15:00,-13.872812631386552,-13.903183800788907,-13.88891466112037,-13.904481545990498
2006-07-03 13:20:00,-13.803469297624147,-13.874494236262604,-13.868823839147042,-13.92537827922831
2006-07-03 13:25:00,-13.90188862852835,-13.91346512860686,-13.892028974481097,-13.934464027840272
2006-07-03 13:30:00,-13.954598621252968,-13.938859940958189,-13.905887011810032,-13.898633279933454
2006-07-03 13:35:00,-13.85897312848703,-13.87816937897807,-13.894458538993506,-13.870312831262217
2006-07-03 13:40:00,-14.020187426950754,-13.959325345204965,-13.926910662341813,-13.842768919322095
2006-07-03 13:45:00,-13.887772028552485,-13.893555826536469,-13.900700191935083,-13.81274301547872
2006-07-03 13:50:00,-13.928849841598272,-13.902805173724856,-13.89683716168077,-13.789282014043517
2006-07-03 13:55:00,-13.95640294674343,-13.91717750669367,-13.904994948342251,-13.762042113877508
2006-07-03 14:00:00,-13.739614047083707,-13.81988787035936,-13.830357178494276,-13.77888707208784
2006-07-03 14:05:00,-13.689050768918277,-13.789023072101642,-13.79427661315952,-13.786954745515594
2006-07-03 14:10:00,-13.854923984219484,-13.853138045139096,-13.8412108693476,-13.765192232075126
2006-07-03 14:15:00,-13.707616692220569,-13.792339911096269,-13.787389115571711,-13.76976032987606
2006-07-03 14:20:00,-13.788083630620893,-13.81793182807634,-13.809888625213585,-13.746093435339368
2006-07-03 14:25:00,-13.792963459019036,-13.812331142547396,-13.82356144597506,-13.744723127418778
2006-07-03 14:30:00,-13.840683883074064,-13.831573561429767,-13.82161184533692,-13.722879884339738
2006-07-03 14:35:00,-13.737456737211172,-13.777388117115631,-13.790181029984238,-13.69843126382569
2006-07-03 14:40:00,-13.724348932486128,-13.765879727700856,-13.771037138615709,-13.682478436781505
2006-07-03 14:45:00,-13.735025394663968,-13.76121296194775,-13.762789912996372,-13.672587661175646
2006-07-03 14:50:00,-13.646082379038544,-13.713453322224066,-13.725572882646295,-13.68128201920147
2006-07-04 08:50:00,-14.253935534966423,-14.331918197616956,-14.150347933323337,-14.470452049790111
2006-07-04 08:55:00,-14.443726130732127,-14.380841543878224,-14.186088275886368,-14.51006955979808
2006-07-04 09:00:00,-14.22243944105339,-14.285758190024412,-14.118798486323048,-14.578539857085929
2006-07-04 09:05:00,-14.151968552020378,-14.24936292729132,-14.06788852889181,-14.57439077285042
2006-07-04 09:10:00,-14.39362599640724,-14.301937421424718,-14.152178524320874,-14.574065136807857
2006-07-04 09:15:00,-14.99267246664209,-14.55542617378064,-14.363125889080024,-14.509814231537431
2006-07-04 09:20:00,-14.618280290074452,-14.416364608510804,-14.22034316413252,-14.478034535921848
2006-07-04 09:25:00,-14.68143078604763,-14.41646446175042,-14.25028288434978,-14.424283947551627
2006-07-04 09:30:00,-14.633260935685987,-14.399510341457637,-14.244975920855246,-14.409655592495373
2006-07-04 09:35:00,-14.127074451339611,-14.206291778772268,-14.038153739030513,-14.41862700423337
2006-07-04 09:40:00,-14.391672353608554,-14.320313828828835,-14.067814325959288,-14.455580219347633
2006-07-04 09:45:00,-14.60716691938176,-14.417245710721854,-14.176486207068054,-14.340491526231189
2006-07-04 09:50:00,-14.427601885105345,-14.338162870049675,-14.134660177288383,-14.312887048993732
2006-07-04 09:55:00,-14.358926446361703,-14.32444666595356,-14.115961096445606,-14.35546818233865
2006-07-04 10:00:00,-14.545491614813054,-14.41590627809365,-14.186057803835707,-14.322343330023802
2006-07-04 10:05:00,-14.180902574854205,-14.264014409907416,-14.063317372376272,-14.338796507370423
2006-07-04 10:10:00,-14.61339147083742,-14.383308791962085,-14.213323776065904,-14.23826586152832
2006-07-04 10:15:00,-13.916635396690992,-14.12886932343999,-13.9587830607416,-14.331212517947302
2006-07-04 10:20:00,-14.261974906042822,-14.22304254999515,-14.01331802914595,-14.37397687938506
2006-07-04 10:25:00,-14.614413246431203,-14.355643720517843,-14.164031803110811,-14.311216371889705
2006-07-04 10:30:00,-14.346742616561764,-14.277261760546654,-14.05021125034319,-14.419390271527028
2006-07-04 10:35:00,-14.279621928028448,-14.239525099342773,-14.03430361869079,-14.517370583526548
2006-07-04 10:40:00,-14.01020730669028,-14.118151029288288,-13.968296068595055,-14.531919784509244
2006-07-04 10:45:00,-14.474315046110387,-14.29098686875331,-14.079832933069886,-14.54354230843184
2006-07-04 10:50:00,-14.51856153722057,-14.31838383396009,-14.10726935106436,-14.512350631025216
2006-07-04 10:55:00,-14.237849912364576,-14.19177021522358,-14.022753548435468,-14.455722453840654
2006-07-04 11:00:00,-14.99578613002351,-14.574701722892485,-14.338247146146822,-14.326686685761976
2006-07-04 17:35:00,-13.75059180354738,-14.135538502233596,-13.977842572443134,-13.895439190462689
2006-07-04 17:40:00,-14.179986145295496,-14.2810414976515,-14.063526722342637,-13.827625918240477
2006-07-04 17:45:00,-13.972736959337972,-14.18413176039703,-14.020964594820128,-13.806377270270229
2006-07-04 17:50:00,-14.167791850274728,-14.196973164542154,-14.05215140115646,-13.681159038402017
2006-07-04 17:55:00,-13.908171172340312,-14.087895613322935,-13.946109740687588,-13.575727763812631
2006-07-04 18:00:00,-13.30214200032876,-13.84566943333013,-13.707945789936836,-13.56468304583586
2006-07-04 18:05:00,-13.841807044108302,-13.97177456375408,-13.807410096070152,-13.50006535011424
2006-07-04 18:10:00,-13.773106309596084,-13.903374892252096,-13.782166037445643,-13.416058386346302
2006-07-04 18:15:00,-13.845245476248792,-13.89122427940998,-13.781633416239556,-13.297891342741371
2006-07-04 18:20:00,-13.416482256699291,-13.710788579233888,-13.691608263943785,-13.310327407490828
2006-07-04 18:25:00,-13.275583481439847,-13.615826775161768,-13.622931589006075,-13.335221537081043
2006-07-04 18:30:00,-13.235873735832287,-13.56439806370708,-13.52522355463224,-13.32836463477515
2006-07-04 18:35:00,-13.454100790277604,-13.612868326616333,-13.585590002695112,-13.271462526098992
2006-07-04 18:40:00,-13.269064588421037,-13.515748374297631,-13.528228657093845,-13.183191814183427
2006-07-07 01:25:00,-12.938108108534443,-12.970742309667262,-12.93493035812248,-12.786189470197694
2006-07-07 01:30:00,-12.805302432563854,-12.915972085002542,-12.91564649304033,-12.761459343916204
2006-07-07 01:35:00,-12.704846835653433,-12.87291712577538,-12.860113157907502,-12.767114263572974
2006-07-07 01:40:00,-12.84090066176592,-12.92734806913723,-12.899609355172624,-12.796722917327369
2006-07-07 01:45:00,-12.882933440667005,-12.942633073436276,-12.912752753130276,-12.804053428694631
2006-07-07 01:50:00,-12.8374522847747,-12.925401653700996,-12.892285188446646,-12.817815309721436
2006-07-07 01:55:00,-12.645701397036854,-12.842940281268314,-12.845374571358937,-12.888912493074947
2006-07-07 02:00:00,-12.65692161705601,-12.842298202388225,-12.82513258126406,-12.916184511639685
2006-07-07 02:05:00,-12.738776006680656,-12.874534262578376,-12.838369314415049,-12.949802385711449
2006-07-07 02:10:00,-13.018552613201724,-13.00150658976802,-12.945813416123864,-12.916290782777152
2006-07-07 02:15:00,-12.926916335413894,-12.970029576091855,-12.965923341281622,-12.953785471886198
2006-07-07 02:20:00,-12.92002391784892,-12.968717433984269,-12.992726591933389,-13.004728519038949
2006-07-07 02:25:00,-13.07228484407132,-13.045478556742887,-13.063038813483306,-12.98029786574795
2006-07-07 02:30:00,-12.820553497168834,-12.943440861282628,-13.003159663812625,-13.045422125496874
2006-07-07 02:35:00,-12.940483193292335,-12.999128006966703,-13.031722326473366,-13.070976604739457
2006-07-07 02:40:00,-12.817482908867618,-12.946925143810503,-13.013846514373313,-13.122584684875438
2006-07-07 02:45:00,-13.151884383339802,-13.1027181398813,-13.110808724953786,-13.09322135671206
2006-07-07 02:50:00,-13.225682576588266,-13.164198132207147,-13.187350358287526,-13.078938353943135
2006-07-07 02:55:00,-12.92570057741194,-13.043134549643533,-13.13875639301195,-13.169864239820994
2006-07-07 03:00:00,-13.21129925802853,-13.187424909280065,-13.217395276862886,-13.179137148210971
2006-07-07 03:05:00,-13.09380980856277,-13.139391771706531,-13.222025516591152,-13.187004797155549
2006-07-07 03:10:00,-13.127131505321318,-13.162068315221374,-13.197170412758316,-13.233721542932368
2006-07-07 03:15:00,-12.975704327631192,-13.101751696974436,-13.159902367892132,-13.334584488445218
2006-07-07 03:20:00,-13.13998476234086,-13.173370638077966,-13.194858607601985,-13.389089165358786
2006-07-07 03:25:00,-13.471255767103669,-13.353381369341976,-13.306020808327984,-13.412357131170303
2006-07-07 03:30:00,-13.26693675173257,-13.272578965686153,-13.306792829943523,-13.490121672022084
2006-07-07 03:35:00,-13.141015615501882,-13.232056792265547,-13.270319849727372,-13.569956187298551
2006-07-07 03:40:00,-13.407431886026524,-13.355922379887,-13.364965719235576,-13.650912916824774
2006-07-07 03:45:00,-13.580882159710264,-13.449034571815549,-13.437078793911075,-13.64340915112485
2006-07-07 03:50:00,-13.46701287080013,-13.425816084527364,-13.422617036347544,-13.689448866496768
2006-07-07 03:55:00,-13.61086354300095,-13.502750902487753,-13.51164529027224,-13.68666401919739
2006-07-07 04:00:00,-13.733523924569626,-13.589874588618269,-13.579036890794898,-13.698685724802845
2006-07-07 04:05:00,-13.620022721615408,-13.556876908973097,-13.566830304860336,-13.716504136461618
2006-07-07 04:10:00,-13.893172284865951,-13.72738636164842,-13.662717997662073,-13.735206685823671
2006-07-07 04:15:00,-13.535859561897032,-13.5743053032446,-13.607186596108797,-13.792725129514873
2006-07-07 04:20:00,-13.743251173872684,-13.668462369417322,-13.646904936949335,-13.835212654061332
2006-07-07 04:25:00,-13.594154444749956,-13.621980209370916,-13.6254681691506,-13.940964953636032
2006-07-07 04:30:00,-13.805654129292895,-13.74360846576278,-13.64843983565758,-14.037820109849278
2006-07-07 04:35:00,-13.726933263841682,-13.714479174050272,-13.65915188090519,-14.19684434403384
2006-07-07 04:40:00,-14.005387581038276,-13.85094589937955,-13.731934810051188,-14.296772690398782
2006-07-07 04:45:00,-13.880970126474836,-13.814874509212585,-13.714131339995063,-14.42596404913629
2006-07-07 04:50:00,-13.998176407879791,-13.878253245291944,-13.743387852412376,-14.582174584390572
2006-07-07 04:55:00,-14.228668039832025,-13.999452008442834,-13.817546676059528,-14.64474099383996
2006-07-07 05:00:00,-14.386785211119612,-14.110805427188224,-13.8790212469322,-14.69459765277862
2006-07-07 05:05:00,-14.681078900224644,-14.27352955057728,-14.025287962389369,-14.687790980641758
2006-07-07 05:10:00,-14.604957196676734,-14.28904548356134,-14.030488041095518,-14.661097035435253
2006-07-07 05:15:00,-14.656118481266036,-14.331833550747938,-14.08972285809195,-14.636816451098174
2006-07-07 05:20:00,-14.935439966318876,-14.535555321278482,-14.221235809127984,-14.649756783380518
2006-07-07 05:25:00,-14.60406643870945,-14.376787860827058,-14.140484874880288,-14.702327577104342
2006-07-07 05:30:00,-14.68592504911377,-14.453790261853722,-14.165999634641857,-14.810527437427588
2006-07-08 02:05:00,-12.895655853516743,-12.990338811490805,-13.069128920310344,-13.012857740685329
2006-07-08 02:10:00,-13.007266074904722,-13.046703450130977,-13.0967659944323,-13.03747263389991
2006-07-08 02:15:00,-13.033155325576004,-13.06751698197226,-13.110823117763973,-13.02574482176114
2006-07-08 02:20:00,-12.91218298123596,-13.016123959233347,-13.06977970794189,-13.082775534124735
2006-07-08 02:25:00,-13.009892556238087,-13.067488419435856,-13.095193223733617,-13.149268569593414
2006-07-08 02:30:00,-13.059080741968987,-13.092318283319162,-13.128427036595214,-13.16628816979
2006-07-08 02:35:00,-13.055568764188202,-13.099367794834356,-13.123563168119764,-13.14832100455727
2006-07-08 02:40:00,-13.154955347463863,-13.158124516988904,-13.173208070226485,-13.12675967197797
2006-07-08 02:45:00,-12.96278839492448,-13.080345665959472,-13.122430846489198,-13.16213148236919
2006-07-08 02:50:00,-13.254367284327005,-13.215105042547648,-13.219815973078113,-13.168948908821378
2006-07-08 02:55:00,-13.408850826869044,-13.305347682488897,-13.313203416677402,-13.145274873650584
2006-07-08 03:00:00,-13.161198314239048,-13.20828617062297,-13.25548906196445,-13.181410934256755
2006-07-08 03:05:00,-12.947765714972933,-13.119116215816604,-13.197794043047004,-13.205876828167062
2006-07-08 03:10:00,-13.025587554354216,-13.150114951555253,-13.20414883219957,-13.227624453240884
2006-07-08 03:15:00,-13.175019257271796,-13.222508579185112,-13.227938373780002,-13.252591073276475
2006-07-08 03:20:00,-13.295271785221232,-13.286424900938254,-13.292296406060906,-13.210510723875744
2006-07-08 03:25:00,-13.266806427932863,-13.283187924298709,-13.32415836603876,-13.21300011659815
2006-07-08 03:30:00,-13.378014771831792,-13.345846468164613,-13.382362127181755,-13.230023850846058
2006-07-08 03:35:00,-13.094561049525312,-13.225569049178896,-13.309247705448396,-13.28507410689628
2006-07-08 03:40:00,-13.156073391525489,-13.257170330125032,-13.296664798411106,-13.335189303044514
2006-07-08 03:45:00,-13.324818963030625,-13.330049304052883,-13.36268400813691,-13.378775524003318
2006-07-08 03:50:00,-13.04278974663575,-13.20408160915329,-13.277774424036563,-13.45278917215379
2006-07-08 03:55:00,-13.28174279872203,-13.30108296045418,-13.331635634465837,-13.520740031674968
2006-07-08 04:00:00,-13.480157271952509,-13.413991953329216,-13.4198570259976,-13.551686614766174
2006-07-08 04:05:00,-13.424862495484618,-13.404409988466137,-13.420365266655525,-13.58849169063229
2006-07-08 04:10:00,-13.45676456299437,-13.428625873454555,-13.453639702860425,-13.63170688048498
2006-07-08 04:15:00,-13.58633628878344,-13.497074893387351,-13.522812177398157,-13.67237708474329
2006-07-08 04:20:00,-13.486871626052675,-13.463947399471529,-13.491268022526956,-13.755666626184434
2006-07-08 04:25:00,-13.689447941394372,-13.564780636911026,-13.57845648255135,-13.787873256554688
2006-07-08 04:30:00,-13.665836755367453,-13.584643004489669,-13.590263849730608,-13.879665471914748
2006-07-08 04:35:00,-13.645692939840268,-13.594013771367225,-13.598420313416607,-13.97091953786675
2006-07-08 04:40:00,-13.716055808714096,-13.637835423657846,-13.64895025704432,-14.0521330628082
2006-07-08 04:45:00,-13.83035742760497,-13.729485534617409,-13.693854632697438,-14.117209217232654
2006-07-08 18:45:00,-13.479856214362798,-13.569299227279174,-13.603376172302626,-13.261720561885989
2006-07-08 18:50:00,-13.270268103270997,-13.465184069846732,-13.52829473317698,-13.23519950964402
2006-07-08 18:55:00,-13.289613454249386,-13.448077538934593,-13.492762606601325,-13.204673298862376
2006-07-08 19:00:00,-13.308302618536182,-13.43796285964002,-13.479971061969083,-13.203214759300993
2006-07-08 19:05:00,-13.154646565630536,-13.35912122496226,-13.40360474469398,-13.198510844904892
2006-07-08 19:10:00,-13.344199337807447,-13.42332083041401,-13.437041808750353,-13.167982321367266
2006-07-08 19:15:00,-13.203293277366653,-13.352422934352704,-13.40259982124086,-13.158076585121131
2006-07-08 19:20:00,-13.11114186209281,-13.297111322421552,-13.337690006416668,-13.1506321416122
2006-07-08 19:25:00,-13.106456218468985,-13.278207837928653,-13.31638588508273,-13.145037816162214
2006-07-08 19:30:00,-13.299551222165896,-13.347446346026077,-13.36193392465326,-13.077027786224654
2006-07-08 19:35:00,-13.12642316598228,-13.26919034452767,-13.300516139958964,-13.092486594135906
2006-07-08 19:40:00,-13.161028182126966,-13.269540900515963,-13.30644324457608,-13.059075567177471
2006-07-08 19:45:00,-13.14385871534261,-13.25309928694926,-13.284961524687343,-13.022063983884063
2006-07-08 19:50:00,-13.066475316677012,-13.213442778093512,-13.237836934488175,-12.97688591466348
2006-07-08 19:55:00,-13.072890294678514,-13.205621904638711,-13.222366524425247,-12.993353026364906
2006-07-08 20:00:00,-12.89149115817834,-13.122598330135745,-13.156414045001224,-13.025257061524089
2006-07-08 20:05:00,-13.219176013449792,-13.247972224936415,-13.245992540420843,-12.9965581592455
2006-07-08 20:10:00,-12.960561731281867,-13.133213880102852,-13.188623962069004,-12.982316786084288
2006-07-08 20:15:00,-12.921789417948297,-13.1085800801081,-13.148917542545991,-12.97716945854713
2006-07-08 20:20:00,-12.795407074810202,-13.048203214567778,-13.10057706518802,-13.025627854127242
