Date,Improved LSTM Policy,LSTM-raw Policy,TCN Policy,TFT Policy,PatchTST Policy,y_true_h1,Persistence Policy,pass_id,pass_phase,elevation_deg,slant_range_km,airmass,clear_snr_db
2021-06-21 07:45:00,-13.075598008729266,-13.260730774598407,-12.988489639378042,-13.019143824508284,-13.040513716623323,-12.834688127867627,-12.936746992455596,12,0.3194444444444444,69.54818229029615,587.000796114409,1.0672741747534709,21.431116276029314
2021-06-21 07:50:00,-13.029524268132093,-13.191972336824389,-12.939803676422802,-12.911364472089447,-12.970647381425373,-12.879527227038178,-12.92479595886192,12,0.3472222222222222,72.98405557930008,575.1794243398531,1.0457807715270055,21.60889791505997
2021-06-21 07:55:00,-13.07409563195677,-13.239164498503191,-12.95201825836302,-12.975872407669184,-13.010268636219012,-12.906928404454982,-12.993603942750752,12,0.375,75.90806788230319,567.06508111847,1.0310274202154,21.733044318665424
2021-06-21 08:00:00,-13.115887700519671,-13.286142209883373,-13.018010427051502,-13.081560383000438,-13.040368131167549,-12.899278175156391,-13.087314890200842,12,0.4027777777777778,78.28732091574973,561.6956771060345,1.0212648674655171,21.816168916637658
2021-06-21 08:05:00,-12.942284764288043,-13.112055834348284,-12.923829866919924,-12.86000406331392,-12.89486618276806,-12.978610705229212,-13.010404539238843,12,0.4305555555555556,80.09524395594458,558.321757226534,1.0151304676846076,21.86880622268163
2021-06-21 08:10:00,-12.89490223748449,-13.030466457649966,-12.84540893964508,-12.983124464962303,-12.855456865738978,-12.998478773023052,-12.912251767030217,12,0.4583333333333333,81.31175430298669,556.3845700490554,1.0116083091801007,21.899171826367546
2021-06-21 08:15:00,-12.96940814593004,-13.051658587645852,-12.86291164358286,-12.834411611453724,-12.895978121853291,-13.08608269119049,-12.834688127867627,12,0.4861111111111111,81.92338730807863,555.5100547469376,1.0100182813580683,21.91291439402028
2021-06-21 08:20:00,-12.981922272780464,-13.19614154203696,-12.899764681217114,-12.963642240787022,-12.933326911838446,-13.033212869157486,-12.879527227038178,12,0.5138888888888888,81.92338730807863,555.5100547469376,1.0100182813580683,21.91291439402028
2021-06-21 08:25:00,-12.997482499794238,-13.237511687439142,-12.953128278406894,-13.041971112229437,-12.972476402298163,-13.073447751963643,-12.906928404454982,12,0.5416666666666666,81.3117543029867,556.3845700490554,1.0116083091801007,21.899171826367546
2021-06-21 08:30:00,-13.07217478786262,-13.234677462799503,-12.97462910148006,-13.08096454973506,-12.998950275669516,-13.092243540860329,-12.899278175156391,12,0.5694444444444444,80.09524395594458,558.321757226534,1.0151304676846076,21.86880622268163
2021-06-21 08:35:00,-13.113739188337105,-13.21640099536335,-12.95244172682276,-13.075798374092908,-13.04570341506031,-13.08067198315707,-12.978610705229212,12,0.5972222222222222,78.28732091574973,561.6956771060345,1.0212648674655171,21.816168916637658
2021-06-21 08:40:00,-12.981823471226894,-13.02288735392386,-12.94968226165502,-12.885607331589044,-12.89768356809316,-13.08844569985943,-12.998478773023052,12,0.625,75.90806788230319,567.06508111847,1.0310274202154,21.733044318665424
2021-06-21 08:45:00,-13.018893389611025,-13.194178532576538,-12.922681000826737,-13.043237068921863,-13.002274287913217,-13.070966635022016,-13.08608269119049,12,0.6527777777777778,72.98405557930008,575.1794243398531,1.0457807715270055,21.60889791505997
2021-06-21 08:50:00,-13.008788851797052,-13.071096463318332,-12.991237415839324,-12.868830025284712,-13.0119587592044,-13.107432026301886,-13.033212869157486,12,0.6805555555555556,69.54818229029615,587.000796114409,1.0672741747534709,21.431116276029314
2021-06-21 08:55:00,-13.104260287082337,-13.274881878002615,-12.985499831094534,-13.194740761016751,-13.059780950013703,-13.13441322442506,-13.073447751963643,12,0.7083333333333334,65.63949652769072,603.7532271149208,1.097733140208947,21.185177830703115
2021-06-21 09:00:00,-13.128131155309422,-13.228924482289006,-13.03022623019986,-13.111291916306705,-13.063173873287994,-13.171279113821138,-13.092243540860329,12,0.7361111111111112,61.30302393660706,627.0153502079979,1.1400279094690873,20.854688932533097
2021-06-21 09:05:00,-13.059125859077293,-13.19890996876885,-13.081345857437684,-13.021123519204089,-13.0783173194104,-13.073567575743002,-13.08067198315707,12,0.7638888888888888,56.58963198367853,658.8812958918048,1.1979659925305544,20.42121190802138
2021-06-21 09:10:00,-12.988965736093212,-13.080826921570315,-12.945294926040503,-12.925661097597915,-12.982716988513886,-13.122323292943978,-13.08844569985943,12,0.7916666666666666,51.55598805017223,702.2327649706286,1.276786845401143,19.863792666931527
2021-06-21 09:15:00,-13.02746813162218,-13.190855767144704,-13.002536207982242,-13.04267359767212,-12.99618516968324,-13.00479116880743,-13.070966635022016,12,0.8194444444444444,46.26470858801082,761.2019950774787,1.3840036274135976,19.158055250843958
2021-06-21 09:20:00,-13.051736066952136,-13.177683320889903,-13.051813090293926,-13.023873999769105,-13.067189060260915,-12.894871881739368,-13.107432026301886,12,0.8472222222222222,40.784883744963764,841.9816786935072,1.5308757794427403,18.27465717160573
2021-06-21 09:25:00,-13.139634965037454,-13.361062306605008,-13.083385769325202,-13.291578684592892,-13.213897562299875,-12.797602304701332,-13.13441322442506,12,0.875,35.19335896718734,954.3017862880093,1.7350941568872897,17.176784347000584
2021-06-21 09:30:00,-13.16231716160136,-13.344404522627412,-13.1166803809062,-13.232865919536888,-13.183150390892903,-12.790070532592043,-13.171279113821138,12,0.9027777777777778,29.577662225059694,1114.256147375883,2.025920267956151,15.816257000944784
2021-06-21 09:35:00,-12.828956998080136,-13.061819160691984,-12.940789656611605,-13.044142769213842,-12.668325909139275,-12.82706604450896,-13.073567575743002,12,0.9305555555555556,24.04301710572996,1349.950291052939,2.4544550746417078,14.128175499124907
2021-06-21 09:40:00,-12.950613171172115,-13.172377974300131,-12.88977676878024,-12.943975032655354,-13.034634588040165,-12.747981652299051,-13.122323292943978,12,0.9583333333333334,18.732096909021678,1712.6296804120188,3.113872146203671,12.028290858350662
2021-06-21 09:45:00,-12.833603520583562,-12.974268221802852,-12.82995362022556,-12.954361524167076,-12.717649051978247,-12.811516168687968,-13.00479116880743,12,0.9861111111111112,13.908664235895909,2288.093132953492,4.160169332642712,9.459771369219304
2021-06-21 09:50:00,-12.813692536046617,-12.927071868253826,-12.76769346360411,-12.732926656537431,-12.709250919924829,-12.851039988518098,-12.894871881739368,13,0.013888888888888888,13.908664235895905,2288.0931329534924,4.160169332642714,9.459771369219304
2021-06-21 09:55:00,-12.954630597026622,-13.108267858050244,-12.80583900466958,-12.912971465692356,-13.013860296579429,-12.78692202540348,-12.797602304701332,13,0.041666666666666664,18.732096909021678,1712.6296804120188,3.113872146203671,12.028290858350662
2021-06-21 10:00:00,-13.01727142167024,-13.245640706719374,-13.027142185355103,-13.025973779931723,-13.162614089636987,-12.698657230099172,-12.790070532592043,13,0.06944444444444445,24.04301710572997,1349.9502910529386,2.454455074641707,14.128175499124909
2021-06-21 10:05:00,-12.867300781933196,-13.04913493722543,-13.003429783422002,-12.832838055692664,-12.795113249906814,-12.676993288510548,-12.82706604450896,13,0.09722222222222222,29.57766222505968,1114.2561473758838,2.0259202679561525,15.81625700094478
2021-06-21 10:10:00,-12.830767061150418,-12.969626115810428,-12.921669491572594,-13.044578914977098,-12.674837856148535,-12.727211693219564,-12.747981652299051,13,0.125,35.193358967187336,954.3017862880095,1.73509415688729,17.176784347000584
2021-06-21 10:15:00,-12.843516241490851,-13.02797434743928,-12.90673876827712,-12.84599006026004,-12.805139136101475,-12.772046082015873,-12.811516168687968,13,0.1527777777777778,40.784883744963764,841.9816786935072,1.5308757794427403,18.27465717160573
2021-06-21 10:20:00,-12.853484498291996,-12.94733490635199,-12.848831811595115,-12.807937156554686,-12.791787841996673,-12.817107615525682,-12.851039988518098,13,0.18055555555555555,46.2647085880108,761.2019950774791,1.3840036274135983,19.15805525084395
2021-06-21 10:25:00,-12.83922049648662,-12.928372330943697,-12.823610548855834,-12.807312421363395,-12.754595599264144,-12.789937013835718,-12.78692202540348,13,0.20833333333333334,51.55598805017222,702.2327649706288,1.2767868454011433,19.863792666931527
2021-06-21 10:30:00,-12.8396409410024,-13.00748332941998,-12.86947302044529,-12.885432000992216,-12.828406175057529,-12.70830192489675,-12.698657230099172,13,0.2361111111111111,56.589631983678515,658.8812958918049,1.1979659925305546,20.421211908021377
2021-06-21 10:35:00,-12.830859989274376,-12.899849516123847,-12.807637786102788,-12.860157237705977,-12.69046897138703,-12.736205832996667,-12.676993288510548,13,0.2638888888888889,61.30302393660706,627.0153502079979,1.1400279094690873,20.854688932533097
2021-06-21 10:40:00,-12.813103971877297,-12.950708639143825,-12.80083612200119,-12.849798485064795,-12.744480041500555,-12.731765869126718,-12.727211693219564,13,0.2916666666666667,65.63949652769072,603.7532271149208,1.097733140208947,21.185177830703115
2021-06-21 10:45:00,-12.889972162082175,-13.041612698387082,-12.93618901664247,-12.923617376704064,-12.862687290202242,-12.716586659051725,-12.772046082015873,13,0.3194444444444444,69.54818229029615,587.000796114409,1.0672741747534709,21.431116276029314
2021-06-21 10:50:00,-12.876329173690907,-13.006446694368998,-12.874608724036785,-12.906094784519478,-12.837191837159793,-12.70145763481589,-12.817107615525682,13,0.3472222222222222,72.98405557930008,575.1794243398531,1.0457807715270055,21.60889791505997
2021-06-21 10:55:00,-12.840425189237502,-12.848747958457835,-12.746097095532406,-12.795965071658838,-12.609362956335277,-12.747605636498356,-12.789937013835718,13,0.375,75.90806788230319,567.06508111847,1.0310274202154,21.733044318665424
2021-06-21 11:00:00,-12.76022449648473,-12.802085273352146,-12.68892443385742,-12.746804116891028,-12.536753467821132,-12.8145836690701,-12.70830192489675,13,0.4027777777777778,78.28732091574973,561.6956771060345,1.0212648674655171,21.816168916637658
2021-06-21 11:05:00,-12.832524088895887,-12.909728568947813,-12.822675743103254,-12.81716978083514,-12.755829019482633,-12.77702529650751,-12.736205832996667,13,0.4305555555555556,80.09524395594458,558.321757226534,1.0151304676846076,21.86880622268163
2021-06-21 11:10:00,-12.80404784124904,-12.886842865563658,-12.826754229364616,-12.810239366504227,-12.699309413397163,-12.75593939343712,-12.731765869126718,13,0.4583333333333333,81.31175430298669,556.3845700490554,1.0116083091801007,21.899171826367546
2021-06-21 11:15:00,-12.836240864937588,-12.935583099369884,-12.868737911299512,-12.875691528585028,-12.750141039049318,-12.732726145791872,-12.716586659051725,13,0.4861111111111111,81.92338730807863,555.5100547469376,1.0100182813580683,21.91291439402028
2021-06-21 11:20:00,-12.83230159640386,-12.89601889838735,-12.860204225142873,-12.875101452443728,-12.722293015759863,-12.708659680728156,-12.70145763481589,13,0.5138888888888888,81.92338730807863,555.5100547469376,1.0100182813580683,21.91291439402028
2021-06-21 11:25:00,-12.79933124465965,-12.861394917643596,-12.83134562304357,-12.817803471552764,-12.723417515843076,-12.700694205271883,-12.747605636498356,13,0.5416666666666666,81.3117543029867,556.3845700490554,1.0116083091801007,21.899171826367546
2021-06-21 11:30:00,-12.81725212515524,-12.87593764290954,-12.78941706993315,-12.835920152419677,-12.766516451571002,-12.675187703203434,-12.8145836690701,13,0.5694444444444444,80.09524395594458,558.321757226534,1.0151304676846076,21.86880622268163
2021-06-21 11:35:00,-12.731840246517546,-12.749471404548116,-12.74307088361586,-12.782663091101668,-12.672937423676109,-12.712672919583335,-12.77702529650751,13,0.5972222222222222,78.28732091574973,561.6956771060345,1.0212648674655171,21.816168916637658
2021-06-21 11:40:00,-12.735551556199017,-12.757402712101158,-12.725168495700627,-12.7428112315048,-12.70676954129574,-12.719838561862565,-12.75593939343712,13,0.625,75.90806788230319,567.06508111847,1.0310274202154,21.733044318665424
2021-06-21 11:45:00,-12.772141743319946,-12.787300402534663,-12.749966348132942,-12.758174553244658,-12.6831222413869,-12.693936562815992,-12.732726145791872,13,0.6527777777777778,72.98405557930008,575.1794243398531,1.0457807715270055,21.60889791505997
2021-06-21 11:50:00,-12.72909555215299,-12.72993543911246,-12.77204241839146,-12.703550843715677,-12.706949407808509,-12.655777762919318,-12.708659680728156,13,0.6805555555555556,69.54818229029615,587.000796114409,1.0672741747534709,21.431116276029314
2021-06-21 11:55:00,-12.742144161098093,-12.759662216878745,-12.784234204446452,-12.727572240383855,-12.738371558398692,-12.593589832036264,-12.700694205271883,13,0.7083333333333334,65.63949652769072,603.7532271149208,1.097733140208947,21.185177830703115
2021-06-21 12:00:00,-12.74172714759565,-12.743446906485085,-12.758221075459405,-12.715376325482303,-12.770665884209857,-12.564857305138927,-12.675187703203434,13,0.7361111111111112,61.30302393660706,627.0153502079979,1.1400279094690873,20.854688932533097
2021-06-21 12:05:00,-12.747512010541175,-12.753883333501223,-12.76661118243078,-12.709949334673722,-12.717003323637556,-12.565620618377396,-12.712672919583335,13,0.7638888888888888,56.58963198367853,658.8812958918048,1.1979659925305544,20.42121190802138
2021-06-21 12:10:00,-12.735393322516105,-12.7160652054678,-12.749063351944695,-12.661692190232916,-12.681228031260693,-12.60841087921047,-12.719838561862565,13,0.7916666666666666,51.55598805017223,702.2327649706286,1.276786845401143,19.863792666931527
2021-06-21 12:15:00,-12.685325707935638,-12.68804402742091,-12.717397076032624,-12.618908384357134,-12.646236928966164,-12.67520538164504,-12.693936562815992,13,0.8194444444444444,46.26470858801082,761.2019950774787,1.3840036274135976,19.158055250843958
2021-06-21 12:20:00,-12.616107630723809,-12.59873932566902,-12.633672732582118,-12.522389908476196,-12.573038585518855,-12.738578407796014,-12.655777762919318,13,0.8472222222222222,40.784883744963764,841.9816786935072,1.5308757794427403,18.27465717160573
2021-06-21 12:25:00,-12.567617526292654,-12.554900978171135,-12.57415785185291,-12.475898165779515,-12.487297155142445,-12.813722542875128,-12.593589832036264,13,0.875,35.19335896718734,954.3017862880093,1.7350941568872897,17.176784347000584
2021-06-21 12:30:00,-12.564537639370844,-12.603213699033695,-12.600202034418302,-12.521686841505828,-12.574400988577732,-12.868604392543189,-12.564857305138927,13,0.9027777777777778,29.577662225059694,1114.256147375883,2.025920267956151,15.816257000944784
2021-06-21 12:35:00,-12.64934042591196,-12.698716991555322,-12.761015723052044,-12.647781989870692,-12.68196424530907,-12.86446071702841,-12.565620618377396,13,0.9305555555555556,24.04301710572996,1349.950291052939,2.4544550746417078,14.128175499124907
2021-06-21 12:40:00,-12.755831461898907,-12.783576171573438,-12.845188773263787,-12.806788813836416,-12.836501214881867,-12.83936116803346,-12.60841087921047,13,0.9583333333333334,18.732096909021678,1712.6296804120188,3.113872146203671,12.028290858350662
2021-06-21 12:45:00,-12.792505330853617,-12.831597774276498,-12.8518023131595,-12.880602064657149,-12.947750426687636,-12.811739766082598,-12.67520538164504,13,0.9861111111111112,13.908664235895909,2288.093132953492,4.160169332642712,9.459771369219304
2021-06-21 12:50:00,-12.772595683830342,-12.764331150840585,-12.80740261630724,-12.790474112804976,-12.8371942214233,-12.82160073102598,-12.738578407796014,14,0.013888888888888888,13.908664235895905,2288.0931329534924,4.160169332642714,9.459771369219304
2021-06-21 12:55:00,-12.754819720033687,-12.77072655714457,-12.771207809858891,-12.775418477362903,-12.811797453628884,-12.843939361033978,-12.813722542875128,14,0.041666666666666664,18.732096909021678,1712.6296804120188,3.113872146203671,12.028290858350662
2021-06-21 13:00:00,-12.777346823164184,-12.79559093891094,-12.777030762867744,-12.77404676986108,-12.890912666806065,-12.838014466222065,-12.868604392543189,14,0.06944444444444445,24.04301710572997,1349.9502910529386,2.454455074641707,14.128175499124909
2021-06-21 13:05:00,-12.71948138755884,-12.743756873605856,-12.746891462349216,-12.756078204095372,-12.768203579688814,-12.82853416930085,-12.86446071702841,14,0.09722222222222222,29.57766222505968,1114.2561473758838,2.0259202679561525,15.81625700094478
2021-06-21 13:10:00,-12.721081170218463,-12.75841442720641,-12.733323956251375,-12.76077526135457,-12.75112033166975,-12.839659259124454,-12.83936116803346,14,0.125,35.193358967187336,954.3017862880095,1.73509415688729,17.176784347000584
2021-06-21 13:15:00,-12.741783323169958,-12.792817019383586,-12.758809232559347,-12.782480200644942,-12.812649275380908,-12.849769932055494,-12.811739766082598,14,0.1527777777777778,40.784883744963764,841.9816786935072,1.5308757794427403,18.27465717160573
2021-06-21 13:20:00,-12.759738804562769,-12.816577811813232,-12.79399031994835,-12.772250198233076,-12.820391211595318,-12.85848807879361,-12.82160073102598,14,0.18055555555555555,46.2647085880108,761.2019950774791,1.3840036274135983,19.15805525084395
2021-06-21 13:25:00,-12.794377501080584,-12.865509483996044,-12.797055959441892,-12.805286902286069,-12.81947530549248,-12.859169047711974,-12.843939361033978,14,0.20833333333333334,51.55598805017222,702.2327649706288,1.2767868454011433,19.863792666931527
2021-06-21 13:30:00,-12.77246687544826,-12.8390103884812,-12.763298742588002,-12.783860223992653,-12.82336560939519,-12.833442379262232,-12.838014466222065,14,0.2361111111111111,56.589631983678515,658.8812958918049,1.1979659925305546,20.421211908021377
2021-06-21 13:35:00,-12.728675572859355,-12.786360729778318,-12.72291338949352,-12.73278970676777,-12.732310702414178,-12.879577238419031,-12.82853416930085,14,0.2638888888888889,61.30302393660706,627.0153502079979,1.1400279094690873,20.854688932533097
2021-06-21 13:40:00,-12.777030704714974,-12.840885686670925,-12.772131043210551,-12.77050334722208,-12.756065468639086,-12.869957200395271,-12.839659259124454,14,0.2916666666666667,65.63949652769072,603.7532271149208,1.097733140208947,21.185177830703115
2021-06-21 13:45:00,-12.78482590886527,-12.86372900880167,-12.812735864853106,-12.784777758373007,-12.848680788855493,-12.855234082483106,-12.849769932055494,14,0.3194444444444444,69.54818229029615,587.000796114409,1.0672741747534709,21.431116276029314
2021-06-21 13:50:00,-12.79876413886188,-12.87246099247641,-12.807930817902928,-12.793969443104482,-12.852735955856712,-12.837934796929307,-12.85848807879361,14,0.3472222222222222,72.98405557930008,575.1794243398531,1.0457807715270055,21.60889791505997
2021-06-21 13:55:00,-12.81547613960726,-12.886410727108023,-12.7838057930014,-12.8234328339955,-12.860486033458702,-12.82420899899579,-12.859169047711974,14,0.375,75.90806788230319,567.06508111847,1.0310274202154,21.733044318665424
2021-06-21 14:00:00,-12.74799060782539,-12.797614658215943,-12.72433435239021,-12.752913879353796,-12.794268929861918,-12.84836996230821,-12.833442379262232,14,0.4027777777777778,78.28732091574973,561.6956771060345,1.0212648674655171,21.816168916637658
2021-06-21 14:05:00,-12.80429185026539,-12.895875334059635,-12.766325070810083,-12.81570055114065,-12.868009024499958,-12.8163251700264,-12.879577238419031,14,0.4305555555555556,80.09524395594458,558.321757226534,1.0151304676846076,21.86880622268163
2021-06-21 14:10:00,-12.783663435024271,-12.84209340784583,-12.808484141494578,-12.756121702366162,-12.832716283795564,-12.81195766450592,-12.869957200395271,14,0.4583333333333333,81.31175430298669,556.3845700490554,1.0116083091801007,21.899171826367546
2021-06-21 14:15:00,-12.77117524430857,-12.856650125285476,-12.75022855896581,-12.770285448798758,-12.831262871654086,-12.812546112369706,-12.855234082483106,14,0.4861111111111111,81.92338730807863,555.5100547469376,1.0100182813580683,21.91291439402028
2021-06-21 14:20:00,-12.799333280006543,-12.852406449330216,-12.776711387863504,-12.752538503233554,-12.810661381144756,-12.826231145212551,-12.837934796929307,14,0.5138888888888888,81.92338730807863,555.5100547469376,1.0100182813580683,21.91291439402028
2021-06-21 14:25:00,-12.792652806274363,-12.86475286587584,-12.763409349153564,-12.76682029978607,-12.802170437272911,-12.826713406121176,-12.82420899899579,14,0.5416666666666666,81.3117543029867,556.3845700490554,1.0116083091801007,21.899171826367546
2021-06-21 14:30:00,-12.799398236648884,-12.862838597747784,-12.804469099903578,-12.76610763760891,-12.843853760158844,-12.837221495071695,-12.84836996230821,14,0.5694444444444444,80.09524395594458,558.321757226534,1.0151304676846076,21.86880622268163
2021-06-21 14:35:00,-12.78542761556026,-12.851253077920935,-12.803393157382008,-12.763117131492182,-12.78056982404911,-12.854255487695896,-12.8163251700264,14,0.5972222222222222,78.28732091574973,561.6956771060345,1.0212648674655171,21.816168916637658
2021-06-21 14:40:00,-12.775428595944613,-12.842702529953147,-12.75312101951496,-12.735115584894064,-12.733883211425407,-12.872840123890397,-12.81195766450592,14,0.625,75.90806788230319,567.06508111847,1.0310274202154,21.733044318665424
2021-06-21 14:45:00,-12.798682259763924,-12.865630556771812,-12.780592968850948,-12.733860764456791,-12.782433911041268,-12.871123279707913,-12.812546112369706,14,0.6527777777777778,72.98405557930008,575.1794243398531,1.0457807715270055,21.60889791505997
2021-06-21 14:50:00,-12.805463163327191,-12.880021796520795,-12.777025470965816,-12.759085225598335,-12.803843027198615,-12.861796971317514,-12.826231145212551,14,0.6805555555555556,69.54818229029615,587.000796114409,1.0672741747534709,21.431116276029314
2021-06-21 14:55:00,-12.797564505401851,-12.877876946621122,-12.790180034255004,-12.766749818630728,-12.797848523522884,-12.865928958125837,-12.826713406121176,14,0.7083333333333334,65.63949652769072,603.7532271149208,1.097733140208947,21.185177830703115
2021-06-21 15:00:00,-12.810588224962064,-12.88429548048495,-12.776708596530618,-12.760915118762654,-12.854081843529352,-12.860372170338108,-12.837221495071695,14,0.7361111111111112,61.30302393660706,627.0153502079979,1.1400279094690873,20.854688932533097
2021-06-21 15:05:00,-12.821164178193344,-12.885091010724588,-12.790268426463026,-12.77010488445277,-12.820345561672095,-12.873175083836577,-12.854255487695896,14,0.7638888888888888,56.58963198367853,658.8812958918048,1.1979659925305544,20.42121190802138
2021-06-21 15:10:00,-12.822225582522805,-12.889736065480893,-12.80987376004908,-12.776328510036132,-12.815870764293855,-12.877892203800885,-12.872840123890397,14,0.7916666666666666,51.55598805017223,702.2327649706286,1.276786845401143,19.863792666931527
2021-06-21 15:15:00,-12.81142434546661,-12.876069296543935,-12.780608146723509,-12.75653813434092,-12.838706251555356,-12.893318563141722,-12.871123279707913,14,0.8194444444444444,46.26470858801082,761.2019950774787,1.3840036274135976,19.158055250843958
2021-06-21 15:20:00,-12.811578973677875,-12.87971096211653,-12.771632848443378,-12.746497070273696,-12.795494208692826,-12.899858714243672,-12.861796971317514,14,0.8472222222222222,40.784883744963764,841.9816786935072,1.5308757794427403,18.27465717160573
2021-06-21 15:25:00,-12.82280402811042,-12.899511680293468,-12.764609215224668,-12.76583763430507,-12.807900869227185,-12.884883097010968,-12.865928958125837,14,0.875,35.19335896718734,954.3017862880093,1.7350941568872897,17.176784347000584
2021-06-21 15:30:00,-12.824483945284946,-12.893601837108347,-12.789192891010837,-12.763788039981607,-12.854830560422942,-12.897603898800403,-12.860372170338108,14,0.9027777777777778,29.577662225059694,1114.256147375883,2.025920267956151,15.816257000944784
2021-06-21 15:35:00,-12.854285320066102,-12.934009558017188,-12.83094779995471,-12.798214595200175,-12.86689330548478,-12.890641209683013,-12.873175083836577,14,0.9305555555555556,24.04301710572996,1349.950291052939,2.4544550746417078,14.128175499124907
2021-06-21 15:40:00,-12.861083843918204,-12.92967944280702,-12.840935421627742,-12.788192663393769,-12.868449648026385,-12.878226000691695,-12.877892203800885,14,0.9583333333333334,18.732096909021678,1712.6296804120188,3.113872146203671,12.028290858350662
2021-06-21 15:45:00,-12.86500886502367,-12.93802005035035,-12.83978946317298,-12.785576195883609,-12.888464202643911,-12.869326010246686,-12.893318563141722,14,0.9861111111111112,13.908664235895909,2288.093132953492,4.160169332642712,9.459771369219304
2021-06-21 15:50:00,-12.864901863929752,-12.93036390294052,-12.835123459492127,-12.77296419792391,-12.870289485314103,-12.847976268065912,-12.899858714243672,15,0.013888888888888888,13.908664235895905,2288.0931329534924,4.160169332642714,9.459771369219304
2021-06-21 15:55:00,-12.842314223767318,-12.908909448597138,-12.805650182630476,-12.75908138751562,-12.810235237657668,-12.846121718127776,-12.884883097010968,15,0.041666666666666664,18.732096909021678,1712.6296804120188,3.113872146203671,12.028290858350662
2021-06-21 16:00:00,-12.869537686323786,-12.94909421982911,-12.828589588889168,-12.784565791532064,-12.876737231667011,-12.821249139388026,-12.897603898800403,15,0.06944444444444445,24.04301710572997,1349.9502910529386,2.454455074641707,14.128175499124909
2021-06-21 16:05:00,-12.86597850428454,-12.940927184622389,-12.856668943891451,-12.778251854699324,-12.879198547590988,-12.802472250141085,-12.890641209683013,15,0.09722222222222222,29.57766222505968,1114.2561473758838,2.0259202679561525,15.81625700094478
2021-06-21 16:10:00,-12.84984064582191,-12.922264920578632,-12.815122861539024,-12.766111475691629,-12.831049102077325,-12.805909311366618,-12.878226000691695,15,0.125,35.193358967187336,954.3017862880095,1.73509415688729,17.176784347000584
2021-06-21 16:15:00,-12.85895149820526,-12.93605397648825,-12.820123825166055,-12.772571085209297,-12.840050278339406,-12.80363001360784,-12.869326010246686,15,0.1527777777777778,40.784883744963764,841.9816786935072,1.5308757794427403,18.27465717160573
2021-06-21 16:20:00,-12.839063891081226,-12.89993641792995,-12.802690671939324,-12.738622952816634,-12.768097101969811,-12.818555503154156,-12.847976268065912,15,0.18055555555555555,46.2647085880108,761.2019950774791,1.3840036274135983,19.15805525084395
2021-06-21 16:25:00,-12.829355053780066,-12.907991978298238,-12.768092100831726,-12.743651946078051,-12.791988352742235,-12.834031292348165,-12.846121718127776,15,0.20833333333333334,51.55598805017222,702.2327649706288,1.2767868454011433,19.863792666931527
2021-06-21 16:30:00,-12.824143170061925,-12.894520174690742,-12.743982370108297,-12.73116340644574,-12.81119597954497,-12.864819984831795,-12.821249139388026,15,0.2361111111111111,56.589631983678515,658.8812958918049,1.1979659925305546,20.421211908021377
2021-06-21 16:35:00,-12.825501560579776,-12.894655008364616,-12.749892494117027,-12.73514879012484,-12.79984194227204,-12.888448036174283,-12.802472250141085,15,0.2638888888888889,61.30302393660706,627.0153502079979,1.1400279094690873,20.854688932533097
2021-06-21 16:40:00,-12.860757490581753,-12.918255353347863,-12.804900826056432,-12.793992820517392,-12.805716186022648,-12.904437081702492,-12.805909311366618,15,0.2916666666666667,65.63949652769072,603.7532271149208,1.097733140208947,21.185177830703115
2021-06-21 16:45:00,-12.86635591575168,-12.925232244325157,-12.820066486536382,-12.80568676072182,-12.854203615426451,-12.9097146198962,-12.80363001360784,15,0.3194444444444444,69.54818229029615,587.000796114409,1.0672741747534709,21.431116276029314
2021-06-21 16:50:00,-12.85423007493609,-12.925967758547008,-12.791413454473494,-12.790877227795765,-12.862615762297068,-12.93778967159362,-12.818555503154156,15,0.3472222222222222,72.98405557930008,575.1794243398531,1.0457807715270055,21.60889791505997
2021-06-21 16:55:00,-12.876447921644052,-12.949704787408916,-12.818847139287854,-12.818997231583182,-12.855278278587116,-12.940807393205976,-12.834031292348165,15,0.375,75.90806788230319,567.06508111847,1.0310274202154,21.733044318665424
2021-06-21 17:00:00,-12.911358249743223,-12.983320811275892,-12.90816228989562,-12.87177592822805,-12.925757689346284,-12.940791866416804,-12.864819984831795,15,0.4027777777777778,78.28732091574973,561.6956771060345,1.0212648674655171,21.816168916637658
2021-06-21 17:05:00,-12.91633391691599,-12.981967097379489,-12.912893192066043,-12.866419185963736,-12.936834337913783,-12.955451888575215,-12.888448036174283,15,0.4305555555555556,80.09524395594458,558.321757226534,1.0151304676846076,21.86880622268163
2021-06-21 17:10:00,-12.936600447479142,-12.995027866429709,-12.93415419312219,-12.884681772126648,-12.946707340480232,-12.963142068825722,-12.904437081702492,15,0.4583333333333333,81.31175430298669,556.3845700490554,1.0116083091801007,21.899171826367546
2021-06-21 17:15:00,-12.928536344927606,-12.982198719891295,-12.922390760359482,-12.860762549872607,-12.921257246597165,-12.98546325300319,-12.9097146198962,15,0.4861111111111111,81.92338730807863,555.5100547469376,1.0100182813580683,21.91291439402028
2021-06-21 17:20:00,-12.960675053930435,-13.035144498088496,-12.933166875419715,-12.904366251630542,-12.973043624401472,-12.96107456344958,-12.93778967159362,15,0.5138888888888888,81.92338730807863,555.5100547469376,1.0100182813580683,21.91291439402028
